Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
17043,32,8,2616.55,4,5,4,454,13,Champions
17044,25,12,11962.3,4,5,5,455,14,Champions
17045,113,5,827.68,3,4,3,343,10,Loyal Customers
17046,157,5,1906.07,3,4,4,344,11,Loyal Customers
17047,85,6,2289.23,3,4,4,344,11,Loyal Customers
17048,118,7,2071.68,3,4,4,344,11,Loyal Customers
17049,3,19,9947.48,5,5,5,555,15,Champions
17050,96,11,4691.79,3,5,5,355,13,Loyal Customers
17051,194,4,714.39,2,4,3,243,9,At Risk
17052,28,1,413.75,4,2,2,422,8,New Customers
17053,131,1,498.48,3,2,2,322,7,Potential Loyalists
17054,28,5,1356.33,4,4,4,444,12,Champions
17055,446,1,239.55,1,2,1,121,4,Lost
17056,738,1,128.6,1,2,1,121,4,Lost
17057,596,1,294.74,1,2,2,122,5,Lost
17058,82,3,1179.89,3,3,3,333,9,Loyal Customers
17059,30,9,5602.53,4,5,5,455,14,Champions
17060,266,1,234.24,2,2,1,221,5,Lost
17061,74,11,5232.23,3,5,5,355,13,Loyal Customers
17062,314,6,1208.22,2,4,3,243,9,At Risk
17063,21,13,3638.53,4,5,5,455,14,Champions
17064,59,3,859.35,4,3,3,433,10,Loyal Customers
17065,638,2,194.7,1,3,1,131,5,Hibernating
17066,726,1,228.34,1,2,1,121,4,Lost
17067,725,3,454.54,1,3,2,132,6,Hibernating
17068,12,47,9161.08,5,5,5,555,15,Champions
17069,28,14,5794.28,4,5,5,455,14,Champions
17070,114,2,445.32,3,3,2,332,8,Potential Loyalists
17071,28,13,3801.2,4,5,5,455,14,Champions
17072,625,1,282.05,1,2,1,121,4,Lost
17073,18,4,1446.09,5,4,4,544,13,Champions
17074,563,1,203.05,1,2,1,121,4,Lost
17075,18,10,2241.73,5,5,4,554,14,Champions
17076,36,6,1242.75,4,4,3,443,11,Loyal Customers
17077,578,1,306.0,1,2,2,122,5,Lost
17078,36,2,378.2,4,3,2,432,9,Potential Loyalists
17079,78,1,118.8,3,2,1,321,6,Promising
17080,22,7,957.53,4,4,3,443,11,Loyal Customers
17081,25,6,964.39,4,4,3,443,11,Loyal Customers
17082,33,6,4732.03,4,4,5,445,13,Champions
17083,109,9,4049.79,3,5,5,355,13,Loyal Customers
17084,35,3,5202.97,4,3,5,435,12,Loyal Customers
17085,123,28,7891.41,3,5,5,355,13,Loyal Customers
17086,7,6,2050.08,5,4,4,544,13,Champions
17087,738,1,221.53,1,2,1,121,4,Lost
17088,28,4,1991.01,4,4,4,444,12,Champions
17089,386,1,128.45,2,2,1,221,5,Lost
17090,4,13,3149.48,5,5,5,555,15,Champions
17091,3,19,7811.1,5,5,5,555,15,Champions
17092,50,11,5594.96,4,5,5,455,14,Champions
17093,593,1,235.88,1,2,1,121,4,Lost
17094,322,2,402.2,2,3,2,232,7,Hibernating
17095,23,7,2572.25,4,4,4,444,12,Champions
17096,15,11,3759.18,5,5,5,555,15,Champions
17097,2,9,1340.45,5,5,4,554,14,Champions
17098,382,3,591.07,2,3,2,232,7,Hibernating
17099,533,1,582.17,1,2,2,122,5,Lost
17100,18,2,971.74,5,3,3,533,11,Loyal Customers
17101,10,7,2507.05,5,4,4,544,13,Champions
17102,262,1,25.5,2,2,1,221,5,Lost
17103,722,1,424.3,1,2,2,122,5,Lost
17104,424,1,474.03,1,2,2,122,5,Lost
17105,159,2,665.78,3,3,3,333,9,Loyal Customers
17106,389,1,491.23,2,2,2,222,6,Lost
17107,33,10,16075.42,4,5,5,455,14,Champions
17108,664,1,174.95,1,2,1,121,4,Lost
17109,29,8,1295.46,4,5,4,454,13,Champions
17110,165,3,510.7,3,3,2,332,8,Potential Loyalists
17111,47,2,476.58,4,3,2,432,9,Potential Loyalists
17112,503,1,205.17,1,2,1,121,4,Lost
17113,574,6,2322.59,1,4,4,144,9,At Risk
17114,6,8,808.62,5,5,3,553,13,Loyal Customers
17115,8,7,2761.49,5,4,4,544,13,Champions
17116,648,1,389.78,1,2,2,122,5,Lost
17117,288,1,116.2,2,2,1,221,5,Lost
17118,318,1,157.02,2,2,1,221,5,Lost
17119,3,2,606.91,5,3,2,532,10,Potential Loyalists
17120,233,1,307.46,2,2,2,222,6,Lost
17121,403,1,314.74,2,2,2,222,6,Lost
17122,119,4,570.5,3,4,2,342,9,Potential Loyalists
17123,162,3,977.17,3,3,3,333,9,Loyal Customers
17124,185,1,298.89,3,2,2,322,7,Potential Loyalists
17125,50,1,259.35,4,2,1,421,7,New Customers
17126,152,9,2070.44,3,5,4,354,12,Loyal Customers
17127,429,5,1155.03,1,4,3,143,8,At Risk
17128,335,1,157.09,2,2,1,221,5,Lost
17129,520,1,31.85,1,2,1,121,4,Lost
17131,5,5,2463.17,5,4,4,544,13,Champions
17132,452,2,1272.8,1,3,4,134,8,At Risk
17133,16,12,14622.33,5,5,5,555,15,Champions
17134,107,3,637.1,3,3,3,333,9,Loyal Customers
17135,16,10,1954.16,5,5,4,554,14,Champions
17136,662,1,231.68,1,2,1,121,4,Lost
17137,416,6,1133.63,1,4,3,143,8,At Risk
17138,276,7,4417.27,2,4,5,245,11,At Risk
17139,16,25,19584.46,5,5,5,555,15,Champions
17140,247,1,465.32,2,2,2,222,6,Lost
17141,418,4,754.33,1,4,3,143,8,At Risk
17142,239,4,1283.75,2,4,4,244,10,At Risk
17143,417,2,924.11,1,3,3,133,7,At Risk
17144,1,2,984.57,5,3,3,533,11,Loyal Customers
17145,513,4,3120.91,1,4,5,145,10,At Risk
17146,106,13,5860.24,3,5,5,355,13,Loyal Customers
17147,23,9,3199.95,4,5,5,455,14,Champions
17148,52,1,124.88,4,2,1,421,7,New Customers
17149,451,1,143.1,1,2,1,121,4,Lost
17150,377,6,1375.65,2,4,4,244,10,At Risk
17151,735,1,231.9,1,2,1,121,4,Lost
17152,195,4,2016.5,2,4,4,244,10,At Risk
17153,24,1,213.78,4,2,1,421,7,New Customers
17154,75,1,329.34,3,2,2,322,7,Potential Loyalists
17155,18,7,892.46,5,4,3,543,12,Loyal Customers
17156,492,1,591.87,1,2,2,122,5,Lost
17157,8,19,5151.9,5,5,5,555,15,Champions
17158,32,5,1980.0,4,4,4,444,12,Champions
17159,22,5,2099.59,4,4,4,444,12,Champions
17160,31,17,10209.16,4,5,5,455,14,Champions
17161,444,1,856.01,1,2,3,123,6,Hibernating
17162,29,10,1715.46,4,5,4,454,13,Champions
17163,22,4,699.78,4,4,3,443,11,Loyal Customers
17164,33,7,2467.35,4,4,4,444,12,Champions
17165,284,6,1794.32,2,4,4,244,10,At Risk
17166,39,2,206.34,4,3,1,431,8,Hibernating
17167,380,3,867.11,2,3,3,233,8,At Risk
17168,499,1,400.2,1,2,2,122,5,Lost
17169,58,3,1156.73,4,3,3,433,10,Loyal Customers
17170,374,2,178.68,2,3,1,231,6,Hibernating
17171,289,2,384.59,2,3,2,232,7,Hibernating
17172,79,3,956.57,3,3,3,333,9,Loyal Customers
17173,5,8,3766.6,5,5,5,555,15,Champions
17174,218,1,59.9,2,2,1,221,5,Lost
17175,44,4,1443.69,4,4,4,444,12,Champions
17176,202,3,902.32,2,3,3,233,8,At Risk
17177,505,1,119.5,1,2,1,121,4,Lost
17178,731,1,436.71,1,2,2,122,5,Lost
17179,178,6,1507.26,3,4,4,344,11,Loyal Customers
17180,56,11,2256.98,4,5,4,454,13,Champions
17181,57,3,465.37,4,3,2,432,9,Potential Loyalists
17182,423,2,321.3,1,3,2,132,6,Hibernating
17183,8,6,3347.31,5,4,5,545,14,Champions
17184,569,2,198.41,1,3,1,131,5,Hibernating
17185,592,3,229.46,1,3,1,131,5,Hibernating
17186,47,2,144.0,4,3,1,431,8,Hibernating
17187,227,2,467.71,2,3,2,232,7,Hibernating
17188,11,13,4592.93,5,5,5,555,15,Champions
17189,106,5,957.63,3,4,3,343,10,Loyal Customers
17190,59,7,1743.04,4,4,4,444,12,Champions
17191,28,15,4836.05,4,5,5,455,14,Champions
17192,536,1,77.83,1,2,1,121,4,Lost
17193,36,9,2310.04,4,5,4,454,13,Champions
17194,274,3,812.5,2,3,3,233,8,At Risk
17195,655,1,562.98,1,2,2,122,5,Lost
17196,428,1,352.9,1,2,2,122,5,Lost
17197,30,1,1013.01,4,2,3,423,9,New Customers
17198,24,3,1213.88,4,3,3,433,10,Loyal Customers
17199,582,1,145.12,1,2,1,121,4,Lost
17200,387,4,356.71,2,4,2,242,8,Hibernating
17201,54,4,1242.04,4,4,3,443,11,Loyal Customers
17202,421,1,160.65,1,2,1,121,4,Lost
17203,36,10,5575.88,4,5,5,455,14,Champions
17204,175,9,5504.69,3,5,5,355,13,Loyal Customers
17205,54,3,999.35,4,3,3,433,10,Loyal Customers
17206,53,1,204.24,4,2,1,421,7,New Customers
17207,652,1,303.22,1,2,2,122,5,Lost
17208,396,1,115.35,2,2,1,221,5,Lost
17209,649,3,611.6,1,3,2,132,6,Hibernating
17210,393,1,253.37,2,2,1,221,5,Lost
17211,27,13,4046.65,4,5,5,455,14,Champions
17212,253,3,794.41,2,3,3,233,8,At Risk
17213,40,13,5182.3,4,5,5,455,14,Champions
17214,60,6,1069.12,3,4,3,343,10,Loyal Customers
17215,464,1,186.15,1,2,1,121,4,Lost
17216,554,1,65.05,1,2,1,121,4,Lost
17217,234,2,218.0,2,3,1,231,6,Hibernating
17218,4,18,4192.68,5,5,5,555,15,Champions
17219,32,2,259.13,4,3,1,431,8,Hibernating
17220,24,21,4481.75,4,5,5,455,14,Champions
17221,7,5,978.52,5,4,3,543,12,Loyal Customers
17222,65,6,1605.01,3,4,4,344,11,Loyal Customers
17223,310,3,873.53,2,3,3,233,8,At Risk
17224,501,1,100.86,1,2,1,121,4,Lost
17225,582,1,131.15,1,2,1,121,4,Lost
17226,309,3,900.12,2,3,3,233,8,At Risk
17227,19,12,2022.03,5,5,4,554,14,Champions
17228,16,13,3177.24,5,5,5,555,15,Champions
17229,96,2,318.76,3,3,2,332,8,Potential Loyalists
17230,264,18,9924.95,2,5,5,255,12,At Risk
17231,12,25,7197.04,5,5,5,555,15,Champions
17232,3,2,421.52,5,3,2,532,10,Potential Loyalists
17233,35,3,560.86,4,3,2,432,9,Potential Loyalists
17234,183,1,149.89,3,2,1,321,6,Promising
17235,25,8,1904.88,4,5,4,454,13,Champions
17236,13,12,1929.26,5,5,4,554,14,Champions
17237,11,4,1002.08,5,4,3,543,12,Loyal Customers
17238,3,32,7783.1,5,5,5,555,15,Champions
17239,313,4,1189.45,2,4,3,243,9,At Risk
17240,596,1,130.6,1,2,1,121,4,Lost
17241,385,12,2744.14,2,5,4,254,11,At Risk
17242,108,5,2889.28,3,4,4,344,11,Loyal Customers
17243,1,69,20889.86,5,5,5,555,15,Champions
17244,53,5,1826.04,4,4,4,444,12,Champions
17245,205,2,371.63,2,3,2,232,7,Hibernating
17246,547,2,38.92,1,3,1,131,5,Hibernating
17247,15,1,282.19,5,2,1,521,8,New Customers
17248,120,2,546.16,3,3,2,332,8,Potential Loyalists
17249,429,1,68.03,1,2,1,121,4,Lost
17250,4,2,384.52,5,3,2,532,10,Potential Loyalists
17251,363,3,812.43,2,3,3,233,8,At Risk
17252,117,2,353.86,3,3,2,332,8,Potential Loyalists
17253,18,1,178.26,5,2,1,521,8,New Customers
17254,5,3,470.73,5,3,2,532,10,Potential Loyalists
17255,41,4,799.13,4,4,3,443,11,Loyal Customers
17256,107,5,498.93,3,4,2,342,9,Potential Loyalists
17257,436,2,192.73,1,3,1,131,5,Hibernating
17258,397,2,417.3,2,3,2,232,7,Hibernating
17259,148,6,1889.34,3,4,4,344,11,Loyal Customers
17260,411,1,120.95,1,2,1,121,4,Lost
17261,510,1,230.44,1,2,1,121,4,Lost
17262,52,11,2757.62,4,5,4,454,13,Champions
17263,208,1,63.44,2,2,1,221,5,Lost
17264,424,1,279.59,1,2,1,121,4,Lost
17265,139,2,562.9,3,3,2,332,8,Potential Loyalists
17266,2,5,517.73,5,4,2,542,11,Potential Loyalists
17267,127,2,317.62,3,3,2,332,8,Potential Loyalists
17268,108,11,1733.89,3,5,4,354,12,Loyal Customers
17269,386,1,537.46,2,2,2,222,6,Lost
17270,469,2,604.4,1,3,2,132,6,Hibernating
17271,736,1,210.39,1,2,1,121,4,Lost
17272,42,4,2148.63,4,4,4,444,12,Champions
17273,424,1,141.12,1,2,1,121,4,Lost
17274,35,2,577.38,4,3,2,432,9,Potential Loyalists
17275,383,1,114.52,2,2,1,221,5,Lost
17276,402,1,508.39,2,2,2,222,6,Lost
17277,228,2,1065.35,2,3,3,233,8,At Risk
17278,241,2,271.24,2,3,1,231,6,Hibernating
17279,58,1,187.83,4,2,1,421,7,New Customers
17280,438,1,118.86,1,2,1,121,4,Lost
17281,374,6,797.85,2,4,3,243,9,At Risk
17282,130,5,2339.66,3,4,4,344,11,Loyal Customers
17283,379,1,188.46,2,2,1,221,5,Lost
17284,60,8,2793.16,3,5,4,354,12,Loyal Customers
17285,628,2,428.34,1,3,2,132,6,Hibernating
17286,22,3,395.48,4,3,2,432,9,Potential Loyalists
17287,26,21,4111.96,4,5,5,455,14,Champions
17288,9,11,2499.98,5,5,4,554,14,Champions
17289,32,9,2079.39,4,5,4,454,13,Champions
17290,4,8,1501.44,5,5,4,554,14,Champions
17291,308,1,550.8,2,2,2,222,6,Lost
17292,472,2,271.75,1,3,1,131,5,Hibernating
17293,8,17,3774.23,5,5,5,555,15,Champions
17294,669,2,467.79,1,3,2,132,6,Hibernating
17295,29,3,556.95,4,3,2,432,9,Potential Loyalists
17296,730,1,338.13,1,2,2,122,5,Lost
17297,17,1,131.78,5,2,1,521,8,New Customers
17298,101,5,957.56,3,4,3,343,10,Loyal Customers
17299,12,6,1016.08,5,4,3,543,12,Loyal Customers
17300,391,2,393.64,2,3,2,232,7,Hibernating
17301,21,2,330.43,4,3,2,432,9,Potential Loyalists
17302,15,5,1135.63,5,4,3,543,12,Loyal Customers
17303,361,1,250.04,2,2,1,221,5,Lost
17304,534,1,111.5,1,2,1,121,4,Lost
17305,649,1,2135.46,1,2,4,124,7,Hibernating
17306,11,21,9782.35,5,5,5,555,15,Champions
17307,395,11,3999.89,2,5,5,255,12,At Risk
17308,393,2,4511.76,2,3,5,235,10,At Risk
17309,95,3,330.59,3,3,2,332,8,Potential Loyalists
17310,387,2,1025.1,2,3,3,233,8,At Risk
17311,78,6,3566.56,3,4,5,345,12,Loyal Customers
17312,139,3,644.3,3,3,3,333,9,Loyal Customers
17313,31,1,2328.84,4,2,4,424,10,New Customers
17314,25,17,4904.43,4,5,5,455,14,Champions
17315,2,43,9650.6,5,5,5,555,15,Champions
17316,420,1,124.45,1,2,1,121,4,Lost
17317,46,3,2600.34,4,3,4,434,11,Loyal Customers
17318,725,1,164.28,1,2,1,121,4,Lost
17319,669,1,29.1,1,2,1,121,4,Lost
17320,100,6,2895.77,3,4,4,344,11,Loyal Customers
17321,8,6,1741.18,5,4,4,544,13,Champions
17322,376,5,922.59,2,4,3,243,9,At Risk
17323,15,12,1565.59,5,5,4,554,14,Champions
17324,18,12,2301.87,5,5,4,554,14,Champions
17325,280,3,609.57,2,3,2,232,7,Hibernating
17326,408,2,321.95,2,3,2,232,7,Hibernating
17327,410,2,152.35,2,3,1,231,6,Hibernating
17328,673,1,104.7,1,2,1,121,4,Lost
17329,14,5,1004.43,5,4,3,543,12,Loyal Customers
17330,23,4,423.8,4,4,2,442,10,Potential Loyalists
17331,124,1,175.2,3,2,1,321,6,Promising
17332,528,5,838.27,1,4,3,143,8,At Risk
17333,86,1,494.25,3,2,2,322,7,Potential Loyalists
17334,302,3,635.15,2,3,3,233,8,At Risk
17335,384,2,508.0,2,3,2,232,7,Hibernating
17336,472,1,81.12,1,2,1,121,4,Lost
17337,151,4,2027.87,3,4,4,344,11,Loyal Customers
17338,17,17,12142.57,5,5,5,555,15,Champions
17339,94,3,362.36,3,3,2,332,8,Potential Loyalists
17340,30,18,22404.82,4,5,5,455,14,Champions
17341,157,5,1889.83,3,4,4,344,11,Loyal Customers
17342,380,4,1227.54,2,4,3,243,9,At Risk
17343,355,6,1259.94,2,4,4,244,10,At Risk
17344,46,2,468.11,4,3,2,432,9,Potential Loyalists
17345,15,10,1604.68,5,5,4,554,14,Champions
17346,4,26,5323.0,5,5,5,555,15,Champions
17347,86,1,228.96,3,2,1,321,6,Promising
17348,15,9,2476.41,5,5,4,554,14,Champions
17349,179,5,852.25,3,4,3,343,10,Loyal Customers
17350,8,7,1906.04,5,4,4,544,13,Champions
17351,36,12,1988.23,4,5,4,454,13,Champions
17352,696,1,36.25,1,2,1,121,4,Lost
17353,129,4,3242.0,3,4,5,345,12,Loyal Customers
17354,51,4,3143.46,4,4,5,445,13,Champions
17355,386,1,285.11,2,2,1,221,5,Lost
17356,312,5,946.47,2,4,3,243,9,At Risk
17357,24,2,388.14,4,3,2,432,9,Potential Loyalists
17358,303,5,866.05,2,4,3,243,9,At Risk
17359,11,2,284.46,5,3,1,531,9,Hibernating
17360,17,6,1231.38,5,4,3,543,12,Loyal Customers
17361,49,5,880.64,4,4,3,443,11,Loyal Customers
17362,239,7,1024.04,2,4,3,243,9,At Risk
17363,395,3,940.86,2,3,3,233,8,At Risk
17364,1,28,12070.42,5,5,5,555,15,Champions
17365,13,15,8224.98,5,5,5,555,15,Champions
17366,432,2,1096.24,1,3,3,133,7,At Risk
17367,238,1,168.4,2,2,1,221,5,Lost
17368,23,14,2826.14,4,5,4,454,13,Champions
17369,456,1,979.2,1,2,3,123,6,Hibernating
17370,73,4,446.18,3,4,2,342,9,Potential Loyalists
17371,17,6,662.55,5,4,3,543,12,Loyal Customers
17372,41,28,4377.56,4,5,5,455,14,Champions
17373,40,7,1167.5,4,4,3,443,11,Loyal Customers
17374,219,3,727.11,2,3,3,233,8,At Risk
17375,199,4,660.55,2,4,3,243,9,At Risk
17376,71,4,453.64,3,4,2,342,9,Potential Loyalists
17377,24,78,18319.41,4,5,5,455,14,Champions
17378,374,1,10.95,2,2,1,221,5,Lost
17379,11,1,404.66,5,2,2,522,9,New Customers
17380,434,3,645.0,1,3,3,133,7,At Risk
17381,9,38,40002.37,5,5,5,555,15,Champions
17382,65,8,902.28,3,5,3,353,11,Loyal Customers
17383,4,2,309.99,5,3,2,532,10,Potential Loyalists
17384,19,3,507.55,5,3,2,532,10,Potential Loyalists
17385,15,1,261.11,5,2,1,521,8,New Customers
17386,8,7,2812.77,5,4,4,544,13,Champions
17387,20,2,784.11,4,3,3,433,10,Loyal Customers
17388,78,11,2691.57,3,5,4,354,12,Loyal Customers
17389,1,61,57224.68,5,5,5,555,15,Champions
17390,421,1,149.3,1,2,1,121,4,Lost
17391,164,2,508.8,3,3,2,332,8,Potential Loyalists
17392,307,3,626.56,2,3,3,233,8,At Risk
17393,411,2,381.15,1,3,2,132,6,Hibernating
17394,219,1,203.87,2,2,1,221,5,Lost
17395,508,1,97.5,1,2,1,121,4,Lost
17396,39,14,8807.1,4,5,5,455,14,Champions
17397,22,3,1233.18,4,3,3,433,10,Loyal Customers
17398,115,3,653.38,3,3,3,333,9,Loyal Customers
17400,126,8,4677.05,3,5,5,355,13,Loyal Customers
17401,541,1,114.85,1,2,1,121,4,Lost
17402,5,23,5096.18,5,5,5,555,15,Champions
17403,36,2,400.57,4,3,2,432,9,Potential Loyalists
17404,4,23,47781.12,5,5,5,555,15,Champions
17405,1,3,1031.41,5,3,3,533,11,Loyal Customers
17406,333,13,4905.05,2,5,5,255,12,At Risk
17407,412,1,552.9,1,2,2,122,5,Lost
17408,163,3,316.09,3,3,2,332,8,Potential Loyalists
17409,185,10,7793.51,3,5,5,355,13,Loyal Customers
17410,16,5,1214.72,5,4,3,543,12,Loyal Customers
17411,12,5,1425.38,5,4,4,544,13,Champions
17412,3,16,4417.52,5,5,5,555,15,Champions
17413,405,2,560.14,2,3,2,232,7,Hibernating
17414,44,6,2249.52,4,4,4,444,12,Champions
17415,80,1,507.84,3,2,2,322,7,Potential Loyalists
17416,30,22,17298.45,4,5,5,455,14,Champions
17417,549,1,164.18,1,2,1,121,4,Lost
17418,42,3,670.06,4,3,3,433,10,Loyal Customers
17419,11,18,6500.52,5,5,5,555,15,Champions
17420,50,6,1084.43,4,4,3,443,11,Loyal Customers
17421,386,3,1059.41,2,3,3,233,8,At Risk
17422,16,11,3594.76,5,5,5,555,15,Champions
17423,46,3,1118.95,4,3,3,433,10,Loyal Customers
17425,19,2,759.17,5,3,3,533,11,Loyal Customers
17426,8,13,8077.77,5,5,5,555,15,Champions
17427,72,1,100.8,3,2,1,321,6,Promising
17428,1,45,31819.76,5,5,5,555,15,Champions
17429,128,5,1357.46,3,4,4,344,11,Loyal Customers
17430,33,4,735.17,4,4,3,443,11,Loyal Customers
17431,313,1,403.3,2,2,2,222,6,Lost
17432,18,9,1751.39,5,5,4,554,14,Champions
17433,88,2,569.96,3,3,2,332,8,Potential Loyalists
17434,2,7,2373.82,5,4,4,544,13,Champions
17435,411,1,331.35,1,2,2,122,5,Lost
17436,2,5,534.06,5,4,2,542,11,Potential Loyalists
17437,530,1,373.17,1,2,2,122,5,Lost
17438,254,5,1422.77,2,4,4,244,10,At Risk
17439,656,1,325.74,1,2,2,122,5,Lost
17440,157,4,323.58,3,4,2,342,9,Potential Loyalists
17441,732,1,293.35,1,2,2,122,5,Lost
17442,37,15,4620.3,4,5,5,455,14,Champions
17443,220,1,534.24,2,2,2,222,6,Lost
17444,148,3,2940.04,3,3,4,334,10,Loyal Customers
17446,177,2,120.9,3,3,1,331,7,Hibernating
17447,40,2,541.53,4,3,2,432,9,Potential Loyalists
17448,497,46,14556.97,1,5,5,155,11,At Risk
17449,2,13,4951.15,5,5,5,555,15,Champions
17450,8,51,246973.09,5,5,5,555,15,Champions
17451,1,7,1721.4,5,4,4,544,13,Champions
17453,18,2,486.72,5,3,2,532,10,Potential Loyalists
17454,192,10,1547.94,2,5,4,254,11,At Risk
17455,204,1,131.7,2,2,1,221,5,Lost
17456,365,2,1225.42,2,3,3,233,8,At Risk
17457,127,14,5984.81,3,5,5,355,13,Loyal Customers
17458,15,2,529.58,5,3,2,532,10,Potential Loyalists
17459,43,2,657.3,4,3,3,433,10,Loyal Customers
17460,94,16,2228.27,3,5,4,354,12,Loyal Customers
17461,23,3,757.46,4,3,3,433,10,Loyal Customers
17462,60,2,675.69,3,3,3,333,9,Loyal Customers
17463,16,7,2557.91,5,4,4,544,13,Champions
17464,158,3,1000.94,3,3,3,333,9,Loyal Customers
17465,426,7,2542.79,1,4,4,144,9,At Risk
17466,10,2,763.28,5,3,3,533,11,Loyal Customers
17467,395,1,102.6,2,2,1,221,5,Lost
17468,10,3,194.8,5,3,1,531,9,Hibernating
17469,16,17,5051.25,5,5,5,555,15,Champions
17470,45,11,2804.87,4,5,4,454,13,Champions
17471,475,1,321.65,1,2,2,122,5,Lost
17472,191,4,935.1,2,4,3,243,9,At Risk
17473,409,2,607.0,2,3,2,232,7,Hibernating
17474,600,1,1047.0,1,2,3,123,6,Hibernating
17475,79,1,194.37,3,2,1,321,6,Promising
17476,396,2,489.86,2,3,2,232,7,Hibernating
17477,613,2,1144.3,1,3,3,133,7,At Risk
17478,408,2,1272.8,2,3,4,234,9,At Risk
17479,633,1,389.26,1,2,2,122,5,Lost
17480,78,2,902.03,3,3,3,333,9,Loyal Customers
17481,4,4,1255.59,5,4,4,544,13,Champions
17482,487,2,778.19,1,3,3,133,7,At Risk
17483,65,4,591.73,3,4,2,342,9,Potential Loyalists
17484,576,2,209.57,1,3,1,131,5,Hibernating
17486,261,1,396.87,2,2,2,222,6,Lost
17487,728,1,160.55,1,2,1,121,4,Lost
17488,641,1,336.5,1,2,2,122,5,Lost
17489,59,2,376.64,4,3,2,432,9,Potential Loyalists
17490,1,9,2750.5,5,5,4,554,14,Champions
17491,1,17,5981.07,5,5,5,555,15,Champions
17492,248,3,1122.42,2,3,3,233,8,At Risk
17493,385,1,100.91,2,2,1,221,5,Lost
17494,502,1,54.7,1,2,1,121,4,Lost
17495,8,3,806.72,5,3,3,533,11,Loyal Customers
17496,359,4,1412.89,2,4,4,244,10,At Risk
17497,390,2,287.25,2,3,1,231,6,Hibernating
17498,76,1,272.22,3,2,1,321,6,Promising
17499,290,2,1341.39,2,3,4,234,9,At Risk
17500,17,3,1138.0,5,3,3,533,11,Loyal Customers
17501,221,2,288.6,2,3,1,231,6,Hibernating
17502,9,4,689.1,5,4,3,543,12,Loyal Customers
17503,3,2,558.96,5,3,2,532,10,Potential Loyalists
17504,206,18,9565.12,2,5,5,255,12,At Risk
17505,162,5,2435.48,3,4,4,344,11,Loyal Customers
17506,76,1,302.2,3,2,2,322,7,Potential Loyalists
17507,262,2,605.58,2,3,2,232,7,Hibernating
17508,281,8,4579.23,2,5,5,255,12,At Risk
17509,58,8,6115.14,4,5,5,455,14,Champions
17510,25,2,514.56,4,3,2,432,9,Potential Loyalists
17511,3,60,175603.55,5,5,5,555,15,Champions
17512,29,18,5467.82,4,5,5,455,14,Champions
17513,72,3,1158.8,3,3,3,333,9,Loyal Customers
17514,128,2,542.83,3,3,2,332,8,Potential Loyalists
17515,31,9,1617.46,4,5,4,454,13,Champions
17516,15,6,957.55,5,4,3,543,12,Loyal Customers
17517,309,1,153.94,2,2,1,221,5,Lost
17518,426,2,329.42,1,3,2,132,6,Hibernating
17519,17,15,5109.47,5,5,5,555,15,Champions
17520,54,1,546.81,4,2,2,422,8,New Customers
17521,30,5,1278.06,4,4,4,444,12,Champions
17522,2,5,1070.71,5,4,3,543,12,Loyal Customers
17523,11,4,652.74,5,4,3,543,12,Loyal Customers
17524,361,3,539.14,2,3,2,232,7,Hibernating
17525,360,3,1161.9,2,3,3,233,8,At Risk
17526,5,12,4166.04,5,5,5,555,15,Champions
17527,54,4,939.37,4,4,3,443,11,Loyal Customers
17528,1,8,3628.5,5,5,5,555,15,Champions
17529,610,2,1240.25,1,3,3,133,7,At Risk
17530,1,12,3141.51,5,5,5,555,15,Champions
17531,190,3,1266.82,2,3,4,234,9,At Risk
17532,386,1,65.34,2,2,1,221,5,Lost
17533,435,1,34.8,1,2,1,121,4,Lost
17534,54,5,1668.83,4,4,4,444,12,Champions
17535,280,1,164.4,2,2,1,221,5,Lost
17536,177,3,364.83,3,3,2,332,8,Potential Loyalists
17537,30,2,897.62,4,3,3,433,10,Loyal Customers
17538,26,1,98.42,4,2,1,421,7,New Customers
17539,618,4,1226.57,1,4,3,143,8,At Risk
17540,25,6,1590.6,4,4,4,444,12,Champions
17541,510,1,124.46,1,2,1,121,4,Lost
17542,270,3,341.7,2,3,2,232,7,Hibernating
17543,550,1,120.05,1,2,1,121,4,Lost
17544,390,3,960.69,2,3,3,233,8,At Risk
17545,43,6,1448.54,4,4,4,444,12,Champions
17547,376,2,727.85,2,3,3,233,8,At Risk
17548,234,4,731.26,2,4,3,243,9,At Risk
17549,24,2,148.86,4,3,1,431,8,Hibernating
17550,197,9,2547.64,2,5,4,254,11,At Risk
17551,359,1,306.84,2,2,2,222,6,Lost
17552,60,12,3085.29,3,5,5,355,13,Loyal Customers
17553,130,4,3757.6,3,4,5,345,12,Loyal Customers
17554,1,5,1952.45,5,4,4,544,13,Champions
17555,20,5,1057.74,4,4,3,443,11,Loyal Customers
17556,206,2,300.67,2,3,2,232,7,Hibernating
17557,14,4,575.46,5,4,2,542,11,Potential Loyalists
17558,393,1,259.17,2,2,1,221,5,Lost
17559,513,1,167.62,1,2,1,121,4,Lost
17560,95,8,1895.8,3,5,4,354,12,Loyal Customers
17561,19,4,722.34,5,4,3,543,12,Loyal Customers
17562,14,7,1122.38,5,4,3,543,12,Loyal Customers
17563,578,2,392.38,1,3,2,132,6,Hibernating
17564,24,3,454.01,4,3,2,432,9,Potential Loyalists
